numero_de_cliente,Predicted
710771387,0
806713431,0
1126101011,0
1031311430,0
1069603538,0
668527585,0
635258693,0
1213909641,0
1130043371,0
739188805,0
307663327,0
1118662159,0
561074227,0
1064828563,0
310560500,0
1255273509,0
670127675,0
862653746,0
1338044345,0
472826356,0
952177914,0
1341977080,0
677609413,0
1030203741,0
482846163,0
813550709,0
1176857152,0
517692471,0
947466970,0
1489044062,0
472700258,0
590237829,0
704259729,0
799151112,0
786078427,0
1443122538,0
1311265814,0
536115376,0
933784540,0
1212390431,0
466568772,0
645335904,0
477410545,0
351881268,0
329194089,0
814367928,0
1216114447,0
1205824076,0
539606317,0
846046721,0
936012095,0
1535682736,0
903886119,0
965807766,0
347053859,0
674125611,0
659922991,0
276254219,0
1334075649,0
1249140494,0
551875567,0
1091170407,0
463240598,0
1200579159,0
633430490,0
708271739,0
1112025428,0
892025555,0
1122669942,0
908724536,0
645777332,0
570905886,0
704573684,0
688769804,0
705210773,0
1588893675,0
306428234,0
453671988,0
521178305,0
779623071,0
557451424,0
1149260164,0
631839947,0
1068192988,0
1090562702,0
1198055590,0
1078747792,0
551597940,0
870784674,0
1252826440,0
782133369,0
445250222,0
708343285,0
937154720,0
830878983,0
931725371,0
522370743,0
787385792,0
702625147,0
1328472960,0
739119966,0
638400684,0
886303839,0
1560414054,0
987818316,0
769091017,0
1121431202,0
738134207,0
634552833,0
1054491377,0
1075608568,0
250526724,0
1036580557,0
604492661,0
662208890,0
999060022,0
812946002,0
492650333,0
1001304426,0
490144997,0
969641466,0
1207375455,0
263752261,0
809302345,0
537131613,0
755416682,0
308539547,0
1346633909,0
930196818,0
1219989351,0
280088363,0
327502479,0
1487291333,0
619733474,0
573580702,0
307684548,0
1472371615,0
337168664,0
301329756,0
970486985,0
1061501346,0
576003928,0
476991287,0
1314030843,0
1598246212,0
495117607,0
759798727,0
770104197,0
1215010404,0
1321833675,0
1076570185,0
1082325155,0
785760544,0
513983033,0
630965120,0
591354562,0
940322381,0
973843596,0
740023162,0
1090336117,0
652096897,0
586402814,0
893146224,0
704266518,0
680677236,0
463031298,0
688649189,0
312145859,0
659393767,0
597475767,0
992619542,0
586406392,0
993176120,0
340555762,0
1340653891,0
601471739,0
875351220,0
317829283,0
1018556346,0
570823043,0
1114942004,0
729950990,0
1122517884,0
254419570,0
1333154655,0
626529326,0
831650992,0
1200602498,0
696995908,0
1000100324,0
812186316,0
348055220,0
1043286716,0
1233281191,0
624779731,0
930271643,0
1102472566,0
1088404284,0
995756357,0
456145454,0
868884558,0
315565775,0
535088491,0
1168233233,0
1598127775,0
743465392,0
845868044,0
716472317,0
877077912,0
1347011450,0
958284533,0
788344343,0
968576510,0
448835535,0
833862501,0
1200881226,0
486442928,0
653156678,0
1136417053,0
1067929494,0
1040563549,0
1226955349,0
279353912,0
1134643324,0
364290023,0
316141242,0
729362611,0
455951175,0
913361970,0
875401246,0
260448452,0
789928541,0
1061910903,0
940924389,0
512067015,0
298920100,0
642780466,0
595773430,0
548685447,0
509996762,0
480187906,0
991606371,0
551650733,0
489516148,0
593866175,0
724431213,0
859532464,0
584934356,0
807198035,0
801962743,0
636035442,0
1386110495,0
718324159,0
993865865,0
320060271,0
1176540285,0
977027081,0
279840122,0
1129588092,0
672655479,0
1160709719,0
1083996056,0
941984973,0
678541491,0
581371211,0
955764757,0
632191315,0
641381948,0
1444674652,0
987972919,0
918498373,0
1162545505,0
1209635239,0
1046847965,0
1006419164,0
496320975,0
610369126,0
997938917,0
641981112,0
1036673469,0
734082453,0
776666461,0
594967587,0
600625127,0
577121899,0
649298034,0
578002636,0
291369232,0
904757308,0
274403624,0
561368122,0
469303169,0
1188219260,0
602843639,0
1043671986,0
1124849001,0
1197880278,0
619368400,0
1149939918,0
500609886,0
674788670,0
693652713,0
352709281,0
1322018398,0
734340106,0
653961138,0
769889790,0
863921145,0
939624027,0
1211594502,0
807695321,0
1391515267,0
446963062,0
781059950,0
472813811,0
438964200,0
592926795,0
1228531886,0
1316054205,0
1461407031,0
505369250,0
1080942529,0
830064241,0
517172931,0
1486415114,0
621040617,0
853584898,0
584135293,0
448345389,0
739588524,0
295355427,0
642415759,0
1050338035,0
1434654982,0
1449781293,0
1352398793,0
781717245,0
347834903,0
1160750701,0
513891803,0
299014763,0
432806966,0
1014171312,0
296904253,0
507320776,0
866634321,0
648921653,0
670532279,0
741188614,0
982517250,0
745958773,0
1095633981,0
1589416349,0
1348421497,0
626602768,0
1201197000,0
272410963,0
1075389499,0
995169874,0
655258145,0
1009088223,0
652443303,0
776538400,0
314841828,0
1097543431,0
1216943484,0
1080496584,0
315753197,0
1210170160,0
683657910,0
1098026788,0
473471319,0
1596622928,0
1318253101,0
286680090,0
1220573281,0
1127558462,0
1314349392,0
949555823,0
667840538,0
700837336,0
264859224,0
985936218,0
286112138,0
900885760,0
517860490,0
339476954,0
1067083395,0
682449000,0
999640374,0
1327250847,0
654168901,0
587362313,0
324969935,0
529406305,0
355266974,0
1327193818,0
1041935594,0
496944939,0
516934903,0
431147730,0
592894199,0
612124989,0
651138201,0
856075725,0
995081411,0
941379087,0
973911487,0
618555776,0
849635894,0
1247930704,0
631357316,0
739923623,0
597338371,0
1532679525,0
873357901,0
883195470,0
647190512,0
614207207,0
264251955,0
348291429,0
1468431151,0
1096831371,0
674321718,0
634038844,0
1469776654,0
477702988,0
1133364251,0
804105055,0
1004222308,0
771260741,0
701652736,0
1057968390,0
455982900,0
1392089718,0
525113893,0
596502117,0
279352605,0
1250185390,0
495903322,0
730093561,0
1224881961,0
787066594,0
809601125,0
579029813,0
355811228,0
383545757,0
577002300,0
1227239978,0
313898298,0
1112838274,0
501247266,0
870461821,0
892564190,0
480546626,0
962249574,0
1057566125,0
777019648,0
1253142512,0
307180405,0
939740569,0
602526627,0
548333652,0
806073352,0
1488799168,0
1443947929,0
909337714,0
617534646,0
307063428,0
1300942479,0
679019528,0
623993947,0
1129750646,0
1241268089,0
1218803344,0
909274990,0
915428287,0
485469210,0
565066032,0
298534829,0
1186738478,0
294665604,0
853569800,0
1084659918,0
868646888,0
671697722,0
1339978219,0
524603038,0
749719108,0
588399635,0
1348451036,0
1454294679,0
1053404465,0
1149700934,0
809745156,0
1179935188,0
1248124471,0
787512906,0
1139134610,0
685545627,0
550187381,0
529915991,0
1077332135,0
561131768,0
1007737980,0
716125843,0
1339447389,0
738980093,0
726914235,0
556524521,0
266434080,0
1464253521,0
1451343245,0
284029852,0
307168586,0
843838414,0
273111281,0
250613428,0
451271085,0
482539287,0
495048836,0
640294532,0
1056087018,0
1438620535,0
487730165,0
1155804350,0
286506674,0
251285676,0
486288034,0
1526445143,0
1123404820,0
640837403,0
1068801051,0
1526616006,0
280615333,0
705308639,0
1471295437,0
984596547,0
331320867,0
1053355319,0
931621160,0
1166349607,0
919344105,0
966181951,0
453425933,0
636052291,0
313927538,0
292141677,0
1306195927,0
330987075,0
505131291,0
1052242233,0
280319252,0
625804430,0
1004371592,0
744815132,0
1011823278,0
1462538862,0
905840855,0
637090987,0
1389808115,0
494119380,0
452129217,0
319248151,0
318339267,0
595529126,0
467345665,0
1318077208,0
652167931,0
595747546,0
553783924,0
275414029,0
499519404,0
1472421939,0
726743653,0
876488884,0
1356900437,0
674797637,0
578486583,0
1026551707,0
1155453862,0
469653733,0
774566379,0
1387803574,0
694686448,0
571561140,0
1009387592,0
1207896515,0
1189925319,0
265071736,0
1303083766,0
274307655,0
1188969612,0
982844621,0
568106579,0
713686870,0
833057606,0
256417988,0
967822229,0
785684771,0
869402996,0
453675489,0
585919670,0
472689763,0
1472538840,0
726256504,0
602739351,0
462866122,0
804815287,0
1059080895,0
564154885,0
466778653,0
563427001,0
608041006,0
324751301,0
881357130,0
902648549,0
1036456005,0
1177715139,0
724087215,0
916610579,0
319236264,0
695679422,0
1251707598,0
898650245,0
880157041,0
275928385,0
1031650978,0
568908417,0
739155260,0
1008122593,0
773155025,0
562910748,0
484787048,0
855360744,0
1386320675,0
740416827,0
1063467458,0
817550832,0
811351010,0
663052223,0
825297361,0
901395078,0
326155806,0
1341489197,0
847620995,0
661215847,0
1089330453,0
1252920223,0
1070839947,0
980328200,0
664198051,0
1210318717,0
633909689,0
707237415,0
962378217,0
775765084,0
1489579273,0
1456222507,0
689702326,0
1069403205,0
644660744,0
490805280,0
815088818,0
1035499418,0
264822034,0
552243416,0
557841366,0
760087148,0
1302019758,0
447593371,0
958433526,0
862185042,0
1354219712,0
995358389,0
914018095,0
628578580,0
731059336,0
918208124,0
1523852002,0
632929703,0
1149235006,0
742059146,0
1302845004,0
307547588,0
849095944,0
740729970,0
1463278343,0
1335523330,0
783958728,0
344560188,0
371346448,0
305129913,0
974067696,0
568858750,0
679733706,0
842229426,0
445666636,0
1086140409,0
1449856332,0
549049137,0
818872492,0
549920327,0
516507404,0
1556874249,0
1053579060,0
433446541,0
788884806,0
650417900,0
882909303,0
726391927,0
813645876,0
859966522,0
1044212159,0
506143300,0
286759800,0
631734934,0
1317323431,0
671305236,0
920452016,0
258893136,0
613109364,0
1026499708,0
921278714,0
1127086770,0
798706405,0
639167005,0
292390141,0
633800448,0
961039204,0
460850779,0
264426909,0
1196471102,0
1111817520,0
735691006,0
944412350,0
578895705,0
738793978,0
1051556356,0
624533095,0
575662629,0
319696291,0
550850432,0
979461025,0
499259856,0
339444136,0
1596583543,0
621504068,0
594249549,0
1315605126,0
815325027,0
776556273,0
591084954,0
1413736578,0
263718495,0
332505781,0
515911441,0
1160692724,0
739505022,0
611455235,0
811175698,0
1022069823,0
441452909,0
525817781,0
1224504923,0
907337905,0
1529736553,0
741621724,0
927500491,0
288615143,0
1317177573,0
325405095,0
568056843,0
262698834,0
1026118734,0
1172874604,0
1168437580,0
770316050,0
762722152,0
480511263,0
606375280,0
896157309,0
842915081,0
436129453,0
740179158,0
952469768,0
280995718,0
848209588,0
840008429,0
1243224209,0
437017337,0
273059504,0
569400451,0
1014484242,0
328009099,0
910950785,0
1309827253,0
629851299,0
544520951,0
1101947782,0
634427111,0
1466907995,0
671679345,0
781435749,0
950539609,0
785542123,0
807280512,0
331009389,0
1461457501,0
980819577,0
1249321570,0
287161996,0
670598863,0
286229038,0
1357831712,0
450731057,0
1156903072,0
594161530,0
968765759,0
1574953156,0
518547905,0
1000362280,0
609497577,0
749324718,0
849548166,0
1387080285,0
1197490260,0
498664560,0
885999150,0
309397388,0
1559913924,0
888233059,0
626730676,0
822831701,0
1007545307,0
771450793,0
1131078139,0
853089141,0
592448613,0
794344053,0
588323494,0
549656398,0
272379246,0
600509464,0
909321446,0
514308576,0
312775733,0
277028559,0
1164840892,0
1300224655,0
721916833,0
618956947,0
1249753220,0
652061603,0
1190152775,0
974169942,0
291128352,0
1498184592,0
349938419,0
346781108,0
1043474138,0
1220845007,0
437577715,0
1380918456,0
525584851,0
586884933,0
718032740,0
496168626,0
439134927,0
1192132311,0
729382961,0
883239159,0
500550304,0
1031815505,0
668213562,0
638875518,0
1128238430,0
491828742,0
1382574917,0
1061139552,0
618670413,0
773675138,0
255809190,0
511113204,0
796354511,0
338967482,0
1122522990,0
599123918,0
1332413133,0
1215777452,0
680220932,0
596774287,0
598197092,0
621944769,0
976930018,0
500965771,0
1306388379,0
842651015,0
916399460,0
971947493,0
464166920,0
798804424,0
723754448,0
659018557,0
731648586,0
773520167,0
1467330533,0
816213279,0
554841656,0
473547963,0
501523885,0
1099098158,0
923598379,0
689223708,0
1354409687,0
1026921375,0
475874776,0
501226847,0
938828832,0
1040479390,0
1177333951,0
1574173428,0
300210180,0
935474553,0
861434477,0
705519109,0
1316449765,0
299904910,0
334832082,0
665612034,0
961388821,0
940233627,0
506603251,0
281989496,0
310012010,0
381184085,0
1529805913,0
628652457,0
386500762,0
460322058,0
871275760,0
535453419,0
1063726562,0
353730838,0
807064576,0
655719478,0
862042762,0
655348794,0
1244280266,0
607804430,0
813255867,0
265207885,0
693147622,0
468422799,0
997638600,0
1574319568,0
1076807206,0
527900579,0
1001840875,0
947471197,0
1443856118,0
1040205324,0
729446992,0
1302204336,0
1135247673,0
319793798,0
1125074270,0
594678363,0
880581261,0
1547400874,0
311974484,0
1240790265,0
461295563,0
678984746,0
568156468,0
1251205496,0
463910071,0
1129259918,0
815033609,0
591818090,0
1127636267,0
1392781941,0
1443830807,0
489037530,0
292281618,0
993150893,0
351592984,0
287799162,0
688833690,0
741401629,0
1221719553,0
1384793651,0
595871449,0
608784057,0
1333170334,0
872788856,0
1000294389,0
455209507,0
824360544,0
1546032911,0
552371401,0
579215851,0
473909826,0
468965012,0
923765604,0
856194086,0
1107290128,0
642567809,0
898040141,0
1000189154,0
1595750646,0
1242615343,0
983820456,0
809089979,0
652927976,0
1018768413,0
889608315,0
1030470369,0
675202967,0
1029564030,0
536473593,0
1019705453,0
266316889,0
1337332720,0
962726450,0
844742268,0
989736955,0
1029079647,0
1220769891,0
310194112,0
327920644,0
563290553,0
1018205201,0
350597456,0
493147772,0
560328836,0
1174087750,0
1320768283,0
904586949,0
334910263,0
602097155,0
1182543641,0
440136501,0
1255379615,0
1370395591,0
668236098,0
1034829578,0
278276778,0
299310109,0
477830896,0
552221904,0
934169015,0
828564570,0
933004734,0
493205526,0
713068226,0
805267142,0
711076444,0
507277386,0
1495261962,0
716283290,0
448792657,0
1314722775,0
718332246,0
995171702,0
355277187,0
669641329,0
1179072820,0
517942173,0
976643775,0
554135215,0
621534119,0
1224868836,0
679607327,0
1140037370,0
795990095,0
592935113,0
1022191173,0
380933000,0
1044187949,0
1384137236,0
491807444,0
462099946,0
745924785,0
959625733,0
1342245741,0
1121627668,0
458471319,0
819164201,0
1111158474,0
641409872,0
343899905,0
698671335,0
1305612288,0
763123613,0
1149654700,0
890898028,0
1115336462,0
715511136,0
1454016310,0
839884602,0
329007547,0
486683731,0
851517488,0
828548814,0
555577567,0
594884085,0
1328538519,0
623278676,0
572367419,0
880811048,0
262733761,0
872539077,0
1201270288,0
876495297,0
606491301,0
479181942,0
848040689,0
323585414,0
535830158,0
800520100,0
831080700,0
1066959859,0
858924691,0
1423283899,0
305557557,0
923396226,0
471001355,0
594817800,0
861577560,0
615233000,0
452633428,0
485359885,0
1025759493,0
842352816,0
517886161,0
709455568,0
1452927733,0
485844779,0
964586311,0
314487258,0
956674230,0
606853975,0
1258431545,0
1201794346,0
1246173671,0
862166076,0
475072647,0
800411227,0
998466254,0
1583061702,0
759982502,0
772507286,0
1160225046,0
465511254,0
305998762,0
1351411147,0
737686725,0
608266933,0
795660829,0
1155790055,0
761901287,0
770215410,0
255002475,0
425447099,0
445436405,0
468881511,0
1371449164,0
548813654,0
447786993,0
576438353,0
1336460515,0
1241015466,0
1016894044,0
1152209771,0
615096697,0
331550877,0
1174062883,0
752406836,0
1440549892,0
554005992,0
849644648,0
698491933,0
351335186,0
1025254623,0
573482034,0
314241493,0
1449414836,0
896667217,0
634349075,0
950647679,0
633965043,0
943404858,0
1076542619,0
334340705,0
804760300,0
940588487,0
343369578,0
1032343277,0
292846589,0
1078206381,0
276141255,0
691403202,0
873232905,0
454166797,0
935666859,0
944244544,0
722356143,0
1331197587,0
644676568,0
1102573573,0
494216878,0
497676393,0
254997001,0
779954302,0
1164636835,0
899513775,0
1456700758,0
764619424,0
822141084,0
288089479,0
654581456,0
779608195,0
600168456,0
653236098,0
282464254,0
847041660,0
839548188,0
569212449,0
297641838,0
1110453784,0
905907952,0
694552997,0
725636118,0
1020270203,0
914658763,0
309082341,0
502504093,0
579550147,0
435502721,0
1090118286,0
565573019,0
1472335807,0
1010470917,0
354328116,0
768899582,0
594163930,0
661837403,0
465013242,0
675819852,0
1443912344,0
1059160383,0
1140778893,0
279067967,0
280750466,0
488911731,0
498390059,0
715972478,0
850305000,0
480745576,0
550825128,0
808334161,0
1557393857,0
346936736,0
1034716615,0
902190418,0
918940961,0
1278851271,0
853967256,0
614887687,0
1041350870,0
947531582,0
258754715,0
782136648,0
456197162,0
1436016822,0
726911826,0
913885592,0
630462138,0
705660954,0
722148738,0
1154250349,0
1321306995,0
832355247,0
1010086160,0
1142591639,0
441222610,0
933236494,0
1544263333,0
1443686775,0
1090396211,0
1166291989,0
311462535,0
1306426158,0
698161351,0
293658197,0
456680519,0
1060627381,0
744368085,0
580228296,0
1060771267,0
335457873,0
1345039873,0
865679630,0
643094856,0
1218750031,0
718449155,0
963774190,0
940172807,0
556169738,0
959583222,0
1306593674,0
325989674,0
686349865,0
432072882,0
1140413460,0
344789472,0
1059772537,0
1249522118,0
1470696196,0
746103094,0
712280691,0
751753845,0
1135120559,0
887501674,0
302248341,0
264645398,0
783039264,0
684670723,0
527468776,0
598405300,0
785839084,0
608010810,0
1148930393,0
904731493,0
318360489,0
1525983946,0
1308498376,0
1439737191,0
1386294783,0
454337592,0
632850864,0
881384107,0
949844611,0
827897873,0
627363982,0
857519316,0
806891450,0
783014183,0
1015708174,0
457183860,0
611190793,0
1061185717,0
1097616941,0
1171147187,0
512342832,0
491230149,0
892971057,0
1026366540,0
850785667,0
1228830453,0
334156273,0
515035589,0
304724514,0
656595774,0
1014942954,0
983152009,0
872400443,0
841667229,0
576196815,0
942578886,0
327660216,0
920888192,0
627082769,0
1085196880,0
546319770,0
1167414554,0
1081835375,0
1102533684,0
757912906,0
917623323,0
1161537654,0
1336953206,0
729346786,0
1301861576,0
1316813891,0
925576745,0
855024697,0
1071976876,0
268871303,0
1301720611,0
1176613940,0
877803243,0
614246515,0
254772312,0
585630814,0
620054568,0
1444194864,0
832569364,0
477122047,0
843816826,0
619791083,0
868434522,0
590585183,0
444487846,0
703652981,0
447756292,0
1311239340,0
1000897713,0
1432610911,0
1230554446,0
634314361,0
1142229708,0
988881376,0
1023027068,0
1201391057,0
313080713,0
554414088,0
1103644943,0
948897726,0
961427249,0
454433997,0
1017950760,0
660721329,0
601460722,0
306905178,0
1167515272,0
618524486,0
250200514,0
1310020661,0
1173405075,0
670192799,0
905589915,0
1311745602,0
931825934,0
274835137,0
617865449,0
1156485778,0
857400443,0
935510650,0
1158525255,0
467035144,0
1191284606,0
298852422,0
1292824898,0
301259526,0
854650358,0
494734660,0
290880768,0
583434249,0
550751038,0
262755862,0
571117228,0
1196802777,0
313336102,0
337613960,0
337120824,0
475658909,0
1182162018,0
977470259,0
1249024977,0
663955574,0
632433356,0
938889584,0
726598384,0
1001908262,0
936748365,0
896155200,0
1072492548,0
1241863095,0
621940542,0
1254290961,0
762132321,0
1460297592,0
911236874,0
912754197,0
344923588,0
1100785473,0
806131986,0
950365894,0
913951878,0
562844096,0
649117316,0
252567003,0
859540560,0
341657404,0
554186923,0
1411142420,0
1133134532,0
847543762,0
434132854,0
279740719,0
1037385606,0
610451679,0
974427594,0
270116097,0
1115327060,0
1341206754,0
341307643,0
876906750,0
602307044,0
1204978924,0
1105070011,0
744283926,0
1145580777,0
354419200,0
1441471543,0
491822252,0
308875004,0
640955251,0
349303806,0
815246120,0
929859456,0
490753794,0
774919420,0
773599296,0
452193897,0
1168877257,0
270253348,0
544114383,0
617050776,0
1177120782,0
333306082,0
1099557672,0
1185799620,0
910929341,0
666362890,0
348384341,0
322636854,0
858929653,0
859306460,0
419556339,0
1312233485,0
1197222693,0
624991883,0
686029207,0
290727258,0
906710585,0
655235318,0
466269556,0
685123457,0
704735870,0
1038430502,0
803174796,0
1530251346,0
461519961,0
654428091,0
727239564,0
960874173,0
997643562,0
1591844887,0
750899650,0
1453384036,0
995825487,0
866050391,0
441255573,0
331353318,0
944188387,0
460573946,0
718874903,0
580712029,0
1066577578,0
621562779,0
1437139387,0
962343802,0
581818693,0
281356129,0
723597436,0
509109244,0
349046666,0
1460568515,0
507968814,0
261722486,0
252718839,0
306409421,0
538510371,0
1231917088,0
970787806,0
967635457,0
250764316,0
1000289718,0
265807203,0
826045519,0
1028448390,0
991357173,0
1302442740,0
1160362946,0
1292099781,0
757915673,0
627312488,0
1014823569,0
1087514794,0
824777172,0
1015758644,0
620575346,0
1210659794,0
1490199001,0
491597417,0
876129275,0
445454859,0
1329669103,0
567613520,0
1247893001,0
1443116048,0
867970055,0
462819734,0
1210811630,0
1314832826,0
1088711885,0
1056286617,0
640006034,0
484350215,0
940287231,0
282899046,0
1356261451,0
314485072,0
338740248,0
283485375,0
882930311,0
292865838,0
811509115,0
337771484,0
438846497,0
833498085,0
441709469,0
439820804,0
549944750,0
1389408626,0
1223007806,0
834337840,0
1037128603,0
306351880,0
860346916,0
971462820,0
842889632,0
436325627,0
807086233,0
1073496171,0
1178421435,0
639314170,0
1022778818,0
720075206,0
633254076,0
1022494991,0
340577282,0
569612381,0
994696508,0
612070078,0
850189414,0
1331963029,0
1154498958,0
802747732,0
940834910,0
1066673479,0
599523339,0
970833024,0
573891010,0
811145579,0
1452885145,0
662243314,0
354103495,0
1027003194,0
1097003694,0
899234466,0
659576304,0
554626164,0
795305311,0
991367532,0
483235233,0
716844906,0
952378094,0
678824088,0
595402456,0
1351796707,0
646095001,0
1147883448,0
355002686,0
1061095794,0
462629614,0
1392581539,0
567260923,0
1238709806,0
581768155,0
1142538479,0
903342155,0
256372189,0
544850141,0
480332295,0
437856879,0
673164584,0
1097308896,0
1023710537,0
1108697989,0
324035304,0
1093510926,0
1309571573,0
984960374,0
677300642,0
812785199,0
663932960,0
1230920032,0
581784560,0
476240653,0
573811078,0
1218531396,0
1410347516,0
1054262452,0
726787855,0
476975975,0
911780983,0
479843174,0
1110718652,0
286285486,0
328074590,0
1487905519,0
556055169,0
788717589,0
1064699997,0
1115500263,0
1231265925,0
876376578,0
467329107,0
634539930,0
870638380,0
1318678995,0
253633710,0
796172487,0
476916393,0
688690316,0
995149088,0
313562763,0
807647627,0
612335826,0
575652348,0
1147580945,0
1028125614,0
268535332,0
249794604,0
346428511,0
622752944,0
613793055,0
288651240,0
629022194,0
1461184093,0
596679915,0
1388911622,0
673965756,0
936557084,0
863001535,0
943183089,0
516120451,0
1558353134,0
847551200,0
772996118,0
645692225,0
851534841,0
1386833572,0
604391585,0
279009556,0
332349718,0
344266660,0
304718024,0
1336115928,0
753424097,0
915341720,0
807144286,0
1023556369,0
276948123,0
725785538,0
1035473961,0
1139441417,0
1154747199,0
738232730,0
892529041,0
1199015824,0
633970150,0
647565432,0
854430853,0
661740264,0
651046971,0
840934460,0
1322645428,0
635574108,0
704482163,0
1592805052,0
754788269,0
1123146075,0
254762979,0
321407380,0
1246774082,0
347698242,0
657775291,0
785266315,0
956756126,0
1003902017,0
1302027196,0
331774473,0
854665166,0
468433226,0
451777781,0
983593504,0
1350885706,0
582862496,0
532894846,0
441574549,0
994817926,0
994366217,0
268908135,0
705861791,0
737952405,0
590596413,0
1027095158,0
255484227,0
913337982,0
1250006064,0
845542501,0
900053144,0
1149974923,0
1459873739,0
1027807654,0
441071866,0
669244462,0
286260183,0
457086575,0
1216413380,0
479276315,0
957444053,0
439232715,0
1492590571,0
1154523313,0
325321593,0
473669603,0
993089117,0
1348771259,0
1016184828,0
333836408,0
343224454,0
472323955,0
343084582,0
1559521575,0
946628599,0
436149658,0
486892084,0
496885358,0
852670754,0
1342136645,0
718763178,0
926414971,0
479488604,0
345290259,0
1381758869,0
924220524,0
713364751,0
1070371243,0
1142121920,0
335650103,0
287756566,0
580707281,0
331171072,0
1029131646,0
1248600176,0
1522008043,0
994872333,0
1025907324,0
301065836,0
341069606,0
881102689,0
788242908,0
841087023,0
320809087,0
356079094,0
458703950,0
969712201,0
511991174,0
559683728,0
917062220,0
592135973,0
754020419,0
695604093,0
265812378,0
799309584,0
296984688,0
666415179,0
488646931,0
281061210,0
836093849,0
911872068,0
1022256229,0
1388074865,0
577230491,0
280828937,0
1075903488,0
335115985,0
703366959,0
636621848,0
1078786810,0
525458839,0
1043955967,0
564404800,0
612352744,0
707769636,0
549783657,0
284407325,0
737326690,0
672274581,0
1014063601,0
539795643,0
1323269170,0
668252435,0
639073077,0
1096304614,0
571517596,0
617694655,0
263715874,0
948906257,0
590219819,0
347551657,0
1547933250,0
529488927,0
325921416,0
633659918,0
330174160,0
1154999523,0
1094571723,0
876737202,0
1443671464,0
564248233,0
906367099,0
505886673,0
275841750,0
1059912332,0
296434815,0
877986292,0
1082242968,0
857389426,0
718560368,0
1214139215,0
643457889,0
1012826902,0
1488202190,0
893279974,0
652238887,0
881131493,0
857536814,0
1355589067,0
1176479098,0
580212762,0
483372842,0
288421231,0
753603355,0
1252835996,0
1459885191,0
319606222,0
1214064688,0
938423434,0
808254819,0
719836008,0
917291794,0
825144731,0
1084043537,0
1022483975,0
1161752941,0
1081419328,0
844902935,0
327406578,0
997029956,0
351753574,0
714162575,0
641240248,0
579880951,0
334399843,0
831387285,0
435521603,0
600108584,0
901922193,0
764255512,0
870904128,0
580964933,0
893931795,0
266606335,0
549568891,0
516570700,0
1032993348,0
935191085,0
705014453,0
328318092,0
611495192,0
1137278029,0
795851316,0
1076233557,0
1132687272,0
331201627,0
493785810,0
730809045,0
702840425,0
304072104,0
874374872,0
640936361,0
1118696216,0
1003831863,0
799528440,0
306697261,0
640624012,0
796817741,0
603905674,0
901842928,0
896584373,0
914483297,0
828620215,0
1030055560,0
1328624864,0
863754287,0
321055065,0
1102262027,0
553152086,0
595790937,0
270525509,0
740059268,0
627600772,0
710442197,0
1213911981,0
955774236,0
1156240303,0
632663955,0
634216496,0
1549017599,0
1594814332,0
808502770,0
284175412,0
898661407,0
551646651,0
445840642,0
1049736607,0
481982778,0
302477702,0
1054077439,0
1302592458,0
524115444,0
1411831363,0
1493824571,0
447904619,0
1174335556,0
870893556,0
1222573671,0
1233780740,0
606194126,0
1218711312,0
1007615247,0
1334265555,0
674662718,0
280654641,0
740205776,0
936405025,0
337453302,0
1220280257,0
740672942,0
809366735,0
435445181,0
444781160,0
252623886,0
855618106,0
506537905,0
1314663637,0
301837111,0
479749681,0
1001811635,0
621342607,0
1355301952,0
708479801,0
1121937822,0
793186048,0
257662346,0
307806265,0
805940260,0
1455525101,0
1456873449,0
676469418,0
955882391,0
759928531,0
1006845501,0
1488096374,0
762390622,0
1309598268,0
455611703,0
1108914950,0
967354397,0
1224134965,0
340517623,0
692755708,0
663606760,0
1075724162,0
787104152,0
444634575,0
1444171089,0
591913838,0
679596020,0
1124267188,0
717143540,0
912445716,0
597909465,0
1013756435,0
1115646404,0
1200346161,0
727838806,0
953810165,0
576172392,0
1237248419,0
1029937267,0
724817943,0
1102110412,0
580130943,0
971219968,0
636348227,0
1558597439,0
1525378727,0
1405388108,0
468010099,0
752712695,0
624612292,0
749887648,0
1501702954,0
937922715,0
620621802,0
976430606,0
510341126,0
955370588,0
887254670,0
1378152334,0
1200397647,0
341249444,0
548136743,0
302652869,0
1054320651,0
468592936,0
253861020,0
330296381,0
1129598451,0
582423110,0
1587639700,0
628294967,0
526345630,0
341667541,0
481656287,0
660957760,0
679483347,0
1044427949,0
1238473597,0
640825951,0
331017852,0
1501002713,0
934679136,0
619662372,0
855732821,0
969384907,0
304107988,0
1071880249,0
491097647,0
249705125,0
1158614153,0
1315827765,0
761400201,0
493547918,0
886008271,0
469455441,0
1385027093,0
1317279751,0
911724690,0
349629930,0
491290030,0
974680797,0
442130401,0
840322238,0
1161631660,0
1071196190,0
935645783,0
604164052,0
988716269,0
1318492231,0
1255346438,0
308344610,0
1120546230,0
584925389,0
464947896,0
969329117,0
1327532274,0
549918064,0
280873207,0
926882069,0
287057051,0
1148701623,0
1009156123,0
1456278733,0
1154937755,0
326612041,0
1179997537,0
1574330798,0
600708039,0
475697269,0
669685599,0
535413308,0
872249119,0
986002794,0
931993817,0
1181951035,0
299565063,0
756582493,0
1128319668,0
1052537221,0
573702274,0
1452640396,0
990240518,0
755132557,0
1103387948,0
945800808,0
642354136,0
625786130,0
859705377,0
1144868571,0
738573594,0
871644045,0
